id,url_id,user_id,event_type,timestamp,details
216,216,348,created,2025-03-24 20:01:48,"{""short_code"":""gSkllW"",""original_url"":""https://hackstack.io/forest/trail/216""}"
217,217,90,created,2025-04-28 01:48:38,"{""short_code"":""q6I4Z5"",""original_url"":""https://relay.cloud/keen/delta/217""}"
218,218,189,created,2025-11-25 06:38:38,"{""short_code"":""VXqyQ4"",""original_url"":""https://acme.dev/keen/journey/218""}"
219,219,381,created,2025-05-22 03:20:52,"{""short_code"":""AdCblj"",""original_url"":""https://acme.dev/opal/uplink/219""}"
220,220,356,created,2025-06-05 03:15:46,"{""short_code"":""R3NhKf"",""original_url"":""https://relay.cloud/forest/window/220""}"
221,221,23,created,2025-09-20 23:26:55,"{""short_code"":""h6gHEe"",""original_url"":""https://opswise.net/silver/valley/221""}"
222,222,2,created,2025-11-30 17:14:28,"{""short_code"":""hDnOrM"",""original_url"":""https://example.com/forest/harvest/222""}"
223,223,23,created,2025-05-24 00:22:49,"{""short_code"":""HExlxD"",""original_url"":""https://example.com/jade/pioneer/223""}"
224,224,42,created,2025-05-21 07:19:27,"{""short_code"":""wa6H4l"",""original_url"":""https://acme.dev/gold/kernel/224""}"
225,225,39,created,2025-08-14 05:53:46,"{""short_code"":""p33PeY"",""original_url"":""https://example.com/clear/orbit/225""}"
226,226,223,created,2025-03-27 10:21:51,"{""short_code"":""UNQHcA"",""original_url"":""https://hackstack.io/keen/beacon/226""}"
227,227,249,created,2025-10-06 14:50:40,"{""short_code"":""WcuXy3"",""original_url"":""https://acme.dev/forest/kernel/227""}"
228,228,283,created,2026-01-20 19:09:10,"{""short_code"":""tlYaFz"",""original_url"":""https://opswise.net/navy/kernel/228""}"
229,229,2,created,2025-01-30 15:29:30,"{""short_code"":""4xV2rm"",""original_url"":""https://acme.dev/silver/garden/229""}"
230,230,91,created,2025-12-27 20:28:06,"{""short_code"":""bs9zuQ"",""original_url"":""https://relay.cloud/tidy/river/230""}"
231,231,225,created,2025-03-28 22:38:49,"{""short_code"":""vXRSXb"",""original_url"":""https://acme.dev/ivory/quartz/231""}"
232,232,40,created,2025-07-20 19:53:59,"{""short_code"":""tX2rJQ"",""original_url"":""https://acme.dev/jade/journey/232""}"
233,233,159,created,2026-02-01 19:19:20,"{""short_code"":""RiitdN"",""original_url"":""https://seeded.app/ember/yard/233""}"
234,234,81,created,2025-04-27 01:43:43,"{""short_code"":""dyf5uw"",""original_url"":""https://hackstack.io/ember/kernel/234""}"
235,235,192,created,2026-02-02 11:06:26,"{""short_code"":""HHUS0m"",""original_url"":""https://opswise.net/tidy/harvest/235""}"
236,236,382,created,2025-04-17 16:01:37,"{""short_code"":""vhFf1v"",""original_url"":""https://example.com/clear/window/236""}"
237,237,240,created,2025-04-23 01:08:16,"{""short_code"":""XiodMH"",""original_url"":""https://opswise.net/young/window/237""}"
238,238,151,created,2025-12-24 23:23:39,"{""short_code"":""bfTyQG"",""original_url"":""https://example.com/gold/river/238""}"
239,239,189,created,2025-05-11 13:41:59,"{""short_code"":""GcNocy"",""original_url"":""https://hackstack.io/ivory/signal/239""}"
240,240,395,created,2025-08-07 17:37:52,"{""short_code"":""CdIiyy"",""original_url"":""https://acme.dev/cobalt/quartz/240""}"
241,241,6,created,2025-02-07 04:45:05,"{""short_code"":""ZE4ehR"",""original_url"":""https://example.com/ivory/field/241""}"
242,242,143,created,2025-05-29 04:34:48,"{""short_code"":""xJrkFz"",""original_url"":""https://hackstack.io/silver/quartz/242""}"
243,243,77,created,2025-11-21 01:56:23,"{""short_code"":""SFF7Vz"",""original_url"":""https://acme.dev/forest/canyon/243""}"
244,244,309,created,2026-01-21 04:57:57,"{""short_code"":""uBv3Nz"",""original_url"":""https://relay.cloud/cobalt/delta/244""}"
245,245,248,created,2025-05-08 13:47:04,"{""short_code"":""3dNjig"",""original_url"":""https://hackstack.io/ivory/zenith/245""}"
246,246,290,created,2025-11-02 18:40:39,"{""short_code"":""hxqpgx"",""original_url"":""https://acme.dev/mellow/signal/246""}"
247,247,102,created,2025-12-09 13:42:16,"{""short_code"":""D0dJra"",""original_url"":""https://seeded.app/navy/pioneer/247""}"
248,248,241,created,2025-11-27 02:28:05,"{""short_code"":""kVk9n7"",""original_url"":""https://example.com/dawn/kernel/248""}"
249,249,256,created,2025-11-15 09:23:18,"{""short_code"":""Vjbagp"",""original_url"":""https://hackstack.io/brisk/window/249""}"
250,250,252,created,2025-11-13 02:08:20,"{""short_code"":""lHQqRx"",""original_url"":""https://example.com/silver/harvest/250""}"
251,251,130,created,2025-06-02 11:53:01,"{""short_code"":""PKOwCZ"",""original_url"":""https://example.com/warm/yard/251""}"
252,252,322,created,2025-06-05 06:50:49,"{""short_code"":""h5IQ52"",""original_url"":""https://acme.dev/opal/island/252""}"
253,253,23,created,2025-08-12 22:11:30,"{""short_code"":""xDAVou"",""original_url"":""https://example.com/calm/pioneer/253""}"
254,254,214,created,2026-01-05 12:25:36,"{""short_code"":""YwB14A"",""original_url"":""https://seeded.app/lively/anchor/254""}"
255,255,314,created,2025-06-05 12:03:54,"{""short_code"":""fgli3R"",""original_url"":""https://hackstack.io/jade/meadow/255""}"
256,256,46,created,2025-05-12 17:00:33,"{""short_code"":""r5pBwB"",""original_url"":""https://hackstack.io/gold/quartz/256""}"
257,257,105,created,2025-11-25 12:02:16,"{""short_code"":""hTHeGj"",""original_url"":""https://opswise.net/dawn/beacon/257""}"
258,258,398,created,2025-08-19 11:10:04,"{""short_code"":""3M5ZPi"",""original_url"":""https://acme.dev/gold/beacon/258""}"
259,259,228,created,2025-07-09 20:52:05,"{""short_code"":""r0v9rd"",""original_url"":""https://relay.cloud/ivory/zenith/259""}"
260,260,342,created,2026-02-16 15:49:57,"{""short_code"":""qK2xgf"",""original_url"":""https://relay.cloud/gold/valley/260""}"
261,261,258,created,2025-01-12 19:47:35,"{""short_code"":""ks4QgO"",""original_url"":""https://acme.dev/proud/engine/261""}"
262,262,254,created,2025-01-16 07:53:24,"{""short_code"":""D89pRm"",""original_url"":""https://seeded.app/quiet/island/262""}"
263,263,181,created,2025-06-25 15:52:57,"{""short_code"":""ucOca2"",""original_url"":""https://acme.dev/harbor/field/263""}"
264,264,91,created,2025-03-17 12:18:06,"{""short_code"":""QyoD16"",""original_url"":""https://opswise.net/keen/orbit/264""}"
265,265,173,created,2025-11-24 17:15:12,"{""short_code"":""stwj3L"",""original_url"":""https://relay.cloud/dawn/valley/265""}"
266,266,347,created,2025-09-28 15:39:44,"{""short_code"":""qHP8Hl"",""original_url"":""https://acme.dev/opal/anchor/266""}"
267,267,75,created,2025-12-25 00:41:35,"{""short_code"":""Pjo3vP"",""original_url"":""https://opswise.net/vivid/engine/267""}"
268,268,27,created,2025-06-28 03:37:33,"{""short_code"":""AV7Ijl"",""original_url"":""https://acme.dev/forest/river/268""}"
269,269,21,created,2025-12-29 13:50:19,"{""short_code"":""vRrjTg"",""original_url"":""https://relay.cloud/forest/window/269""}"
270,270,42,created,2026-02-11 06:02:44,"{""short_code"":""oHdo1S"",""original_url"":""https://acme.dev/vivid/uplink/270""}"
271,271,139,created,2025-11-27 03:31:09,"{""short_code"":""P3ZUfR"",""original_url"":""https://seeded.app/brisk/field/271""}"
272,272,285,created,2025-10-31 03:14:34,"{""short_code"":""izY1B3"",""original_url"":""https://acme.dev/amber/river/272""}"
273,273,24,created,2025-04-01 00:32:10,"{""short_code"":""PDCOGK"",""original_url"":""https://acme.dev/gold/window/273""}"
274,274,368,created,2025-10-16 02:48:27,"{""short_code"":""KfbmDL"",""original_url"":""https://opswise.net/urban/island/274""}"
275,275,196,created,2025-12-02 01:21:29,"{""short_code"":""YGCo0k"",""original_url"":""https://example.com/clear/journey/275""}"
276,276,50,created,2025-08-25 22:38:52,"{""short_code"":""5t0oWt"",""original_url"":""https://example.com/mellow/kernel/276""}"
277,277,345,created,2025-12-31 04:22:24,"{""short_code"":""HHW0M4"",""original_url"":""https://example.com/forest/island/277""}"
278,278,292,created,2025-03-16 15:18:38,"{""short_code"":""EIQOPH"",""original_url"":""https://relay.cloud/dawn/harvest/278""}"
279,279,16,created,2025-06-07 19:31:10,"{""short_code"":""PAa5vj"",""original_url"":""https://seeded.app/tidy/anchor/279""}"
280,280,92,created,2025-03-28 03:53:00,"{""short_code"":""Uuv3yU"",""original_url"":""https://example.com/gold/network/280""}"
281,281,50,created,2025-07-30 01:40:45,"{""short_code"":""sad2ow"",""original_url"":""https://opswise.net/opal/orbit/281""}"
282,282,169,created,2025-04-05 10:41:37,"{""short_code"":""si5LJN"",""original_url"":""https://acme.dev/proud/garden/282""}"
283,283,30,created,2025-07-03 17:37:49,"{""short_code"":""KrvfSI"",""original_url"":""https://acme.dev/forest/trail/283""}"
284,284,226,created,2025-06-18 02:05:01,"{""short_code"":""FjGiAR"",""original_url"":""https://relay.cloud/rapid/canyon/284""}"
285,285,110,created,2025-09-14 04:08:09,"{""short_code"":""BZ3yXx"",""original_url"":""https://example.com/silver/trail/285""}"
286,286,379,created,2025-10-29 23:34:27,"{""short_code"":""VLHdt7"",""original_url"":""https://hackstack.io/keen/meadow/286""}"
287,287,185,created,2025-08-21 05:05:01,"{""short_code"":""99vk3L"",""original_url"":""https://hackstack.io/amber/delta/287""}"
288,288,261,created,2025-12-09 02:17:26,"{""short_code"":""fQcbCm"",""original_url"":""https://opswise.net/urban/engine/288""}"
289,289,236,created,2025-05-10 08:54:11,"{""short_code"":""dn4tHl"",""original_url"":""https://seeded.app/gold/network/289""}"
290,290,392,created,2025-08-18 01:10:58,"{""short_code"":""KqyveL"",""original_url"":""https://hackstack.io/opal/engine/290""}"
291,291,233,created,2026-02-10 12:34:29,"{""short_code"":""HfB86M"",""original_url"":""https://example.com/rapid/trail/291""}"
292,292,322,created,2025-03-30 04:42:06,"{""short_code"":""CE9eez"",""original_url"":""https://seeded.app/ember/field/292""}"
293,293,351,created,2025-05-27 02:19:16,"{""short_code"":""SDheKV"",""original_url"":""https://opswise.net/calm/zenith/293""}"
294,294,333,created,2025-12-28 22:03:09,"{""short_code"":""UV413M"",""original_url"":""https://opswise.net/dawn/journey/294""}"
295,295,150,created,2026-02-05 13:26:38,"{""short_code"":""isBfxL"",""original_url"":""https://hackstack.io/mellow/delta/295""}"
296,296,80,created,2025-12-04 14:26:16,"{""short_code"":""0i6ag4"",""original_url"":""https://relay.cloud/amber/valley/296""}"
297,297,32,created,2025-02-12 19:51:04,"{""short_code"":""PqRgVf"",""original_url"":""https://acme.dev/calm/meadow/297""}"
298,298,296,created,2025-06-18 19:04:30,"{""short_code"":""5k5FcK"",""original_url"":""https://opswise.net/clear/journey/298""}"
299,299,384,created,2026-01-27 03:04:55,"{""short_code"":""vq4YQA"",""original_url"":""https://example.com/lively/network/299""}"
300,300,353,created,2025-06-07 14:31:11,"{""short_code"":""498YsF"",""original_url"":""https://relay.cloud/clear/journey/300""}"
301,301,171,created,2025-06-22 09:51:21,"{""short_code"":""5x9xrs"",""original_url"":""https://acme.dev/amber/meadow/301""}"
302,302,25,created,2025-09-20 02:57:18,"{""short_code"":""XrpEgz"",""original_url"":""https://relay.cloud/brisk/zenith/302""}"
303,303,350,created,2025-03-31 13:06:30,"{""short_code"":""PAJK5F"",""original_url"":""https://acme.dev/navy/beacon/303""}"
304,304,210,created,2026-01-22 23:18:54,"{""short_code"":""P0mAAP"",""original_url"":""https://opswise.net/lively/network/304""}"
305,305,10,created,2025-04-09 15:48:52,"{""short_code"":""H0UncE"",""original_url"":""https://opswise.net/silver/valley/305""}"
306,306,279,created,2025-11-20 00:24:25,"{""short_code"":""hCMFoY"",""original_url"":""https://seeded.app/lively/zenith/306""}"
307,307,154,created,2025-10-25 01:53:27,"{""short_code"":""d0yROc"",""original_url"":""https://example.com/lively/river/307""}"
308,308,225,created,2025-01-11 03:38:32,"{""short_code"":""7ekL1C"",""original_url"":""https://opswise.net/quiet/pioneer/308""}"
309,309,210,created,2025-01-06 20:11:31,"{""short_code"":""pjNtcw"",""original_url"":""https://opswise.net/vivid/uplink/309""}"
310,310,47,created,2025-02-12 16:05:52,"{""short_code"":""cWeKXD"",""original_url"":""https://hackstack.io/clear/quartz/310""}"
311,311,123,created,2025-09-27 07:14:18,"{""short_code"":""i80zwL"",""original_url"":""https://acme.dev/clear/meadow/311""}"
312,312,34,created,2025-08-16 13:20:23,"{""short_code"":""BIhQza"",""original_url"":""https://acme.dev/keen/zenith/312""}"
313,313,59,created,2026-02-08 12:55:17,"{""short_code"":""OoefID"",""original_url"":""https://opswise.net/harbor/canyon/313""}"
314,314,318,created,2025-11-26 00:45:21,"{""short_code"":""xQlG4y"",""original_url"":""https://relay.cloud/navy/journey/314""}"
315,315,126,created,2025-09-01 09:08:48,"{""short_code"":""oxPEPn"",""original_url"":""https://opswise.net/dawn/island/315""}"
316,316,60,created,2025-08-26 08:39:20,"{""short_code"":""dTmMgk"",""original_url"":""https://relay.cloud/proud/river/316""}"
317,317,306,created,2026-02-19 09:46:28,"{""short_code"":""JAFwUC"",""original_url"":""https://relay.cloud/rapid/engine/317""}"
318,318,75,created,2025-07-15 06:53:26,"{""short_code"":""9tVwQj"",""original_url"":""https://example.com/navy/river/318""}"
319,319,180,created,2025-10-21 12:59:43,"{""short_code"":""Q6Q5rW"",""original_url"":""https://opswise.net/mellow/engine/319""}"
320,320,308,created,2026-01-04 10:50:50,"{""short_code"":""xt41Wk"",""original_url"":""https://acme.dev/calm/valley/320""}"
321,321,43,created,2025-05-28 17:20:49,"{""short_code"":""gI22to"",""original_url"":""https://example.com/tidy/engine/321""}"
322,322,320,created,2025-05-18 16:48:49,"{""short_code"":""LTKcSN"",""original_url"":""https://relay.cloud/ember/quartz/322""}"
323,323,170,created,2025-03-30 18:59:43,"{""short_code"":""6qs1Vb"",""original_url"":""https://relay.cloud/clear/valley/323""}"
324,324,364,created,2026-01-18 00:58:16,"{""short_code"":""bEoClS"",""original_url"":""https://acme.dev/clear/meadow/324""}"
325,325,117,created,2025-09-03 23:43:48,"{""short_code"":""Ua9RhB"",""original_url"":""https://opswise.net/dawn/valley/325""}"
326,326,368,created,2025-03-06 01:57:37,"{""short_code"":""txYDdP"",""original_url"":""https://opswise.net/clear/network/326""}"
327,327,257,created,2025-07-16 03:31:49,"{""short_code"":""avWuz6"",""original_url"":""https://acme.dev/jade/zenith/327""}"
328,328,246,created,2025-05-06 16:15:01,"{""short_code"":""RNYPzL"",""original_url"":""https://relay.cloud/cobalt/signal/328""}"
329,329,360,created,2025-10-30 22:30:33,"{""short_code"":""VyKfOE"",""original_url"":""https://seeded.app/rapid/trail/329""}"
330,330,208,created,2025-01-02 05:51:35,"{""short_code"":""ip575s"",""original_url"":""https://acme.dev/cobalt/valley/330""}"
331,331,120,created,2025-01-02 22:46:50,"{""short_code"":""BgTIMq"",""original_url"":""https://seeded.app/forest/canyon/331""}"
332,332,264,created,2026-02-18 13:56:12,"{""short_code"":""5ZjbCw"",""original_url"":""https://seeded.app/keen/harvest/332""}"
333,333,31,created,2025-12-13 00:02:35,"{""short_code"":""6cAUrA"",""original_url"":""https://example.com/silver/meadow/333""}"
334,334,2,created,2025-06-11 12:28:48,"{""short_code"":""ohSYYx"",""original_url"":""https://seeded.app/dawn/signal/334""}"
335,335,375,created,2026-02-06 09:46:29,"{""short_code"":""gO59Oo"",""original_url"":""https://opswise.net/dawn/valley/335""}"
336,336,393,created,2025-05-15 18:04:21,"{""short_code"":""Rjq8YS"",""original_url"":""https://seeded.app/ember/garden/336""}"
337,337,92,created,2025-12-08 04:12:32,"{""short_code"":""Mzx4QL"",""original_url"":""https://seeded.app/quiet/island/337""}"
338,338,379,created,2025-07-06 05:22:07,"{""short_code"":""sf7RlP"",""original_url"":""https://relay.cloud/lively/meadow/338""}"
339,339,312,created,2025-07-12 22:33:33,"{""short_code"":""aReiQH"",""original_url"":""https://relay.cloud/calm/signal/339""}"
340,340,90,created,2025-03-19 22:00:41,"{""short_code"":""yFpFnk"",""original_url"":""https://hackstack.io/proud/beacon/340""}"
341,341,387,created,2025-03-29 20:05:02,"{""short_code"":""sKWLgB"",""original_url"":""https://example.com/urban/canyon/341""}"
342,342,204,created,2025-08-23 03:14:00,"{""short_code"":""Xa7Spr"",""original_url"":""https://acme.dev/forest/island/342""}"
343,343,255,created,2025-12-19 06:40:01,"{""short_code"":""H8VaLK"",""original_url"":""https://hackstack.io/clear/anchor/343""}"
344,344,78,created,2025-04-21 02:35:26,"{""short_code"":""oKFAmu"",""original_url"":""https://acme.dev/silver/garden/344""}"
345,345,300,created,2025-12-14 00:37:23,"{""short_code"":""mN6D0B"",""original_url"":""https://opswise.net/opal/window/345""}"
346,346,212,created,2025-12-04 19:44:09,"{""short_code"":""Imtsr1"",""original_url"":""https://relay.cloud/mellow/uplink/346""}"
347,347,9,created,2025-02-17 16:55:39,"{""short_code"":""Zdy148"",""original_url"":""https://seeded.app/urban/garden/347""}"
348,348,45,created,2026-02-10 05:55:51,"{""short_code"":""S9nFfQ"",""original_url"":""https://acme.dev/vivid/zenith/348""}"
349,349,395,created,2025-09-22 06:08:37,"{""short_code"":""LZ4nDl"",""original_url"":""https://opswise.net/calm/delta/349""}"
350,350,68,created,2026-01-05 06:53:30,"{""short_code"":""gwe6AT"",""original_url"":""https://example.com/ember/trail/350""}"
351,351,398,created,2025-05-10 08:47:52,"{""short_code"":""6m3dhB"",""original_url"":""https://relay.cloud/silver/trail/351""}"
352,352,317,created,2025-09-30 07:35:50,"{""short_code"":""Ic6ebv"",""original_url"":""https://example.com/vivid/signal/352""}"
353,353,269,created,2026-01-19 01:35:19,"{""short_code"":""CMMb29"",""original_url"":""https://hackstack.io/quiet/pioneer/353""}"
354,354,389,created,2025-02-13 21:45:26,"{""short_code"":""vUJocl"",""original_url"":""https://seeded.app/rapid/yard/354""}"
355,355,20,created,2025-10-19 10:30:04,"{""short_code"":""msULTt"",""original_url"":""https://example.com/amber/river/355""}"
356,356,340,created,2025-01-08 13:28:08,"{""short_code"":""YDEDtD"",""original_url"":""https://example.com/urban/engine/356""}"
357,357,75,created,2026-01-28 05:08:53,"{""short_code"":""Pw7ubF"",""original_url"":""https://relay.cloud/keen/pioneer/357""}"
